구분,신고(발견),확진,시도,시군구,읍면,리,세부주소,위도,경도,개체구분,위도_clean,경도_clean,geometry,시도_시군구
2496,2022-04-12,2022-04-13,강원도,삼척시,가곡면,오목리,356,37.157868,129.195567,수렵개체,,,POINT (129.195567 37.157868),강원도 삼척시
2497,2022-04-11,2022-04-13,강원도,춘천시,동면,상걸리,산53,37.862842,27.821182,폐사체,,,POINT (27.821182 37.862842),강원도 춘천시
2498,2022-04-11,2022-04-13,강원도,춘천시,동면,상걸리,산53,37.862895,127.82121,폐사체,,,POINT (127.82121 37.862895),강원도 춘천시
2499,2022-04-11,2022-04-13,충청북도,보은군,속리산면,도화리,산4-1,36.525082,127.867139,폐사체,,,POINT (127.867139 36.525082),충청북도 보은군
2500,2022-04-11,2022-04-13,충청북도,보은군,속리산면,도화리,산5-1,36.526356,127.868276,폐사체,,,POINT (127.868276 36.526356),충청북도 보은군
2501,2022-04-12,2022-04-13,경상북도,상주시,은척면,남곡리,산51,36.51806,128.035807,폐사체,,,POINT (128.035807 36.51806),경상북도 상주시
2502,2022-04-12,2022-04-14,강원도,동해시,지흥동,,298,37.510662,129.092162,폐사체,,,POINT (129.092162 37.510662),강원도 동해시
2503,2022-04-12,2022-04-14,충청북도,보은군,속리산면,삼가리,산1-1,36.503181,127.854604,폐사체,,,POINT (127.854604 36.503181),충청북도 보은군
2504,2022-04-12,2022-04-14,충청북도,보은군,속리산면,삼가리,산1-1,36.503528,127.854564,폐사체,,,POINT (127.854564 36.503528),충청북도 보은군
2505,2022-04-12,2022-04-14,충청북도,보은군,속리산면,삼가리,산1-1,36.505794,127.853054,폐사체,,,POINT (127.853054 36.505794),충청북도 보은군
2506,2022-04-12,2022-04-14,강원도,영월군,영월읍,팔괴리,1075,37.15805,128.458334,수렵개체,,,POINT (128.458334 37.15805),강원도 영월군
2507,2022-04-11,2022-04-15,강원도,홍천군,남면,용수리,222,37.662576,127.74894,폐사체,,,POINT (127.74894 37.662576),강원도 홍천군
2508,2022-04-15,2022-04-17,경상북도,상주시,화서면,상곡리,280,36.460814,127.970645,폐사체,,,POINT (127.970645 36.460814),경상북도 상주시
2509,2022-04-14,2022-04-17,충청북도,보은군,속리산면,구병리,산14,36.483736,127.866061,폐사체,,,POINT (127.866061 36.483736),충청북도 보은군
2510,2022-04-14,2022-04-17,충청북도,보은군,속리산면,구병리,산14,36.483789,127.865547,폐사체,,,POINT (127.865547 36.483789),충청북도 보은군
2511,2022-04-14,2022-04-17,충청북도,보은군,속리산면,구병리,산14,36.483598,127.865537,폐사체,,,POINT (127.865537 36.483598),충청북도 보은군
2512,2022-04-14,2022-04-17,충청북도,보은군,속리산면,구병리,산14-2,36.482106,127.865127,폐사체,,,POINT (127.865127 36.482106),충청북도 보은군
2513,2022-04-14,2022-04-17,충청북도,보은군,속리산면,구병리,산14-2,36.482071,127.86512,폐사체,,,POINT (127.86512 36.482071),충청북도 보은군
2514,2022-04-14,2022-04-17,충청북도,제천시,봉양읍,원박리,산175,37.12694,128.076163,폐사체,,,POINT (128.076163 37.12694),충청북도 제천시
2515,2022-04-15,2022-04-17,강원도,영월군,영월읍,팔괴리,1002,37.156847,128.461231,수렵개체,,,POINT (128.461231 37.156847),강원도 영월군
2516,2022-04-08,2022-04-17,강원도,정선군,여량면,고양리,168,37.424286,128.738665,폐사체,,,POINT (128.738665 37.424286),강원도 정선군
2517,2022-04-30,2022-04-17,강원도,정선군,신동읍,운치리,산249,37.267441,128.6029,폐사체,,,POINT (128.6029 37.267441),강원도 정선군
2518,2022-04-16,2022-04-19,강원도,양양군,서면,수리,산1,38.009072,128.589278,폐사체,,,POINT (128.589278 38.009072),강원도 양양군
2519,2022-04-16,2022-04-19,강원도,춘천시,남산면,방곡리,산51-1,37.805156,127.64873,폐사체,,,POINT (127.64873 37.805156),강원도 춘천시
2520,2022-04-17,2022-04-19,강원도,춘천시,동산면,조양리,1357,37.75219,127.780208,폐사체,,,POINT (127.780208 37.75219),강원도 춘천시
2521,2022-04-18,2022-04-19,경기도,가평군,청평면,상천리,산82-1,37.779712,127.443557,폐사체,,,POINT (127.443557 37.779712),경기도 가평군
2522,2022-04-15,2022-04-19,충청북도,보은군,속리산면,삼가리,산18-1,36.489663,127.849419,폐사체,,,POINT (127.849419 36.489663),충청북도 보은군
2523,2022-04-15,2022-04-19,충청북도,보은군,속리산면,도화리,산5-1,36.530431,127.856996,폐사체,,,POINT (127.856996 36.530431),충청북도 보은군
2524,2022-04-15,2022-04-19,충청북도,보은군,속리산면,도화리,산5-1,36.531653,127.85588,폐사체,,,POINT (127.85588 36.531653),충청북도 보은군
2525,2022-04-15,2022-04-19,충청북도,보은군,속리산면,도화리,산5-1,36.531749,127.855796,폐사체,,,POINT (127.855796 36.531749),충청북도 보은군
2526,2022-04-16,2022-04-19,충청북도,보은군,속리산면,구병리,324,36.476783,127.87237,폐사체,,,POINT (127.87237 36.476783),충청북도 보은군
2527,2022-04-16,2022-04-19,충청북도,보은군,속리산면,상판리,산21-1,36.51468,127.844489,폐사체,,,POINT (127.844489 36.51468),충청북도 보은군
2528,2022-04-16,2022-04-19,충청북도,보은군,속리산면,상판리,산21-1,36.514685,127.844517,폐사체,,,POINT (127.844517 36.514685),충청북도 보은군
2529,2022-04-16,2022-04-19,충청북도,보은군,속리산면,상판리,산21-1,36.514566,127.844411,폐사체,,,POINT (127.844411 36.514566),충청북도 보은군
2530,2022-04-16,2022-04-19,충청북도,보은군,속리산면,상판리,산21-1,36.513444,127.845004,폐사체,,,POINT (127.845004 36.513444),충청북도 보은군
2531,2022-04-17,2022-04-19,충청북도,보은군,속리산면,사내리,산1-1,36.530858,127.833725,폐사체,,,POINT (127.833725 36.530858),충청북도 보은군
2532,2022-04-18,2022-04-19,강원도,영월군,영월읍,팔괴리,산276,37.155591,128.45716,폐사체,,,POINT (128.45716 37.155591),강원도 영월군
2533,2022-04-18,2022-04-19,강원도,영월군,영월읍,팔괴리,산276,37.155743,128.457184,폐사체,,,POINT (128.457184 37.155743),강원도 영월군
2534,2022-04-18,2022-04-19,강원도,영월군,영월읍,팔괴리,산276,37.155798,128.458259,폐사체,,,POINT (128.458259 37.155798),강원도 영월군
2535,2022-04-18,2022-04-20,경상북도,상주시,화남면,평온리,652,36.461512,127.886918,폐사체,,,POINT (127.886918 36.461512),경상북도 상주시
2536,2022-04-19,2022-04-20,강원도,횡성군,우천면,하궁리,산86,37.503868,128.125489,폐사체,,,POINT (128.125489 37.503868),강원도 횡성군
2537,2022-04-18,2022-04-20,강원도,춘천시,동내면,사암리,산5,37.809673,127.807584,폐사체,,,POINT (127.807584 37.809673),강원도 춘천시
2538,2022-04-18,2022-04-20,충청북도,제천시,제천시,공천리,산139-1,37.113345,128.071323,폐사체,,,POINT (128.071323 37.113345),충청북도 제천시
2539,2022-04-20,2022-04-21,강원도,횡성군,안흥면,지구리,산35,37.439905,128.213176,폐사체,,,POINT (128.213176 37.439905),강원도 횡성군
2540,2022-04-20,2022-04-21,강원도,횡성군,우천면,정금리,산163-1,37.509613,128.088436,폐사체,,,POINT (128.088436 37.509613),강원도 횡성군
2541,2022-04-19,2022-04-21,경기도,가평군,청평면,상천리,산148,37.777653,127.459711,폐사체,,,POINT (127.459711 37.777653),경기도 가평군
2542,2022-04-20,2022-04-22,경상북도,상주시,화서면,상곡리,산63-1,36.447467,127.984841,폐사체,,,POINT (127.984841 36.447467),경상북도 상주시
2543,2022-04-19,2022-04-22,충청북도,제천시,봉양읍,원박리,산59-1,37.140556,128.083382,폐사체,,,POINT (128.083382 37.140556),충청북도 제천시
2544,2022-04-20,2022-04-22,강원도,춘천시,동내면,고은리,산15,37.844444,127.798554,폐사체,,,POINT (127.798554 37.844444),강원도 춘천시
2545,2022-04-18,2022-04-22,강원도,홍천군,서석면,청량리,산110,37.643152,128.234174,폐사체,,,POINT (128.234174 37.643152),강원도 홍천군
2546,2022-04-19,2022-04-22,강원도,홍천군,남면,용수리,산40,37.661086,127.739562,폐사체,,,POINT (127.739562 37.661086),강원도 홍천군
2547,2022-04-21,2022-04-24,강원도,인제군,기린면,북리,산33-2,38.001815,128.336588,폐사체,,,POINT (128.336588 38.001815),강원도 인제군
2548,2022-04-22,2022-04-24,강원도,춘천시,서면,안보리,산86-6,37.869603,127.574494,폐사체,,,POINT (127.574494 37.869603),강원도 춘천시
2549,2022-04-20,2022-04-26,충청북도,제천시,한수면,송계리,산46-1,36.86383,128.0526,폐사체,,,POINT (128.0526 36.86383),충청북도 제천시
2550,2022-04-25,2022-04-26,충청북도,단양군,어상천면,율곡리,산10,37.082558,128.380068,폐사체,,,POINT (128.380068 37.082558),충청북도 단양군
2551,2022-04-23,2022-04-26,강원도,춘천시,동면,감정리,산163-2,37.883992,127.793183,폐사체,,,POINT (127.793183 37.883992),강원도 춘천시
2552,2022-04-23,2022-04-26,강원도,춘천시,동내면,사암리,산5,37.809436,127.808088,폐사체,,,POINT (127.808088 37.809436),강원도 춘천시
2553,2022-04-23,2022-04-26,강원도,춘천시,동내면,사암리,산5,37.80992,127.807061,폐사체,,,POINT (127.807061 37.80992),강원도 춘천시
2554,2022-04-25,2022-04-26,충청북도,충주시,산척면,명서리,산6-1,37.091653,128.019976,폐사체,,,POINT (128.019976 37.091653),충청북도 충주시
2555,2022-04-25,2022-04-26,강원도,영월군,산솔면,연상리,506,37.18,128.587113,폐사체,,,POINT (128.587113 37.18),강원도 영월군
2556,2022-04-25,2022-04-26,강원도,영월군,남면,광천리,산92,37.162034,128.437764,폐사체,,,POINT (128.437764 37.162034),강원도 영월군
2557,2022-04-25,2022-04-26,강원도,영월군,남면,광천리,산94,37.161738,128.436182,폐사체,,,POINT (128.436182 37.161738),강원도 영월군
2558,2022-04-25,2022-04-27,강원도,삼척시,신기면,대이리,산25,37.335538,129.031512,폐사체,,,POINT (129.031512 37.335538),강원도 삼척시
2559,2022-04-22,2022-04-27,강원도,홍천군,화촌면,군업리,1461,37.718687,128.033854,폐사체,,,POINT (128.033854 37.718687),강원도 홍천군
2560,2022-04-25,2022-04-27,충청북도,단양군,영춘면,만종리,산99-1,37.091275,128.387373,폐사체,,,POINT (128.387373 37.091275),충청북도 단양군
2561,2022-04-26,2022-04-27,충청북도,보은군,속리산면,도화리,산3,36.51774,127.872661,폐사체,,,POINT (127.872661 36.51774),충청북도 보은군
2562,2022-04-25,2022-04-27,충청북도,보은군,속리산면,도화리,산4-1,36.518404,127.871628,폐사체,,,POINT (127.871628 36.518404),충청북도 보은군
2563,2022-04-26,2022-04-27,충청북도,보은군,속리산면,도화리,산4-2,36.520498,127.862761,폐사체,,,POINT (127.862761 36.520498),충청북도 보은군
2564,2022-04-26,2022-04-27,충청북도,보은군,속리산면,도화리,산4-2,36.520533,127.86275,폐사체,,,POINT (127.86275 36.520533),충청북도 보은군
2565,2022-04-26,2022-04-28,강원도,횡성군,횡성읍,조곡리,산72,37.48516,128.020565,폐사체,,,POINT (128.020565 37.48516),강원도 횡성군
2566,2022-04-27,2022-04-28,충청북도,단양군,어상천면,임현리,산1,37.082146,128.378601,폐사체,,,POINT (128.378601 37.082146),충청북도 단양군
2567,2022-04-18,2022-04-29,강원도,정선군,신동읍,가사리,산26,37.237649,128.662487,폐사체,,,POINT (128.662487 37.237649),강원도 정선군
2568,2022-04-22,2022-04-29,강원도,정선군,사북읍,직전리,산21,37.280094,128.823677,폐사체,,,POINT (128.823677 37.280094),강원도 정선군
2569,2022-04-25,2022-04-29,강원도,정선군,정선읍,봉양리,산53-2,37.383329,128.622138,폐사체,,,POINT (128.622138 37.383329),강원도 정선군
2570,2022-04-27,2022-04-29,강원도,춘천시,동면,만천리,산55-1,37.868845,127.791557,폐사체,,,POINT (127.791557 37.868845),강원도 춘천시
2571,2022-04-25,2022-04-29,강원도,강릉시,성산면,산북리,산36,37.710736,128.840178,폐사체,,,POINT (128.840178 37.710736),강원도 강릉시
2572,2022-04-25,2022-04-29,강원도,강릉시,성산면,산북리,산36,37.710698,128.840517,폐사체,,,POINT (128.840517 37.710698),강원도 강릉시
2573,2022-04-27,2022-04-29,강원도,강릉시,성산면,어흘리,산341,37.704358,128.777697,폐사체,,,POINT (128.777697 37.704358),강원도 강릉시
2574,2022-04-28,2022-04-29,강원도,영월군,김삿갓면,예밀리,산1,37.159984,128.580668,폐사체,,,POINT (128.580668 37.159984),강원도 영월군
2575,2022-04-26,2022-04-29,강원도,홍천군,내촌면,도관리,산247,37.836275,128.086346,폐사체,,,POINT (128.086346 37.836275),강원도 홍천군
2576,2022-04-26,2022-04-29,강원도,홍천군,북방면,성동리,산180,37.729438,127.862102,폐사체,,,POINT (127.862102 37.729438),강원도 홍천군
2577,2022-04-28,2022-05-01,강원도,고성군,간성읍,어천리,산48,38.358863,128.435247,폐사체,,,POINT (128.435247 38.358863),강원도 고성군
2578,2022-04-28,2022-05-03,강원도,강릉시,강동면,산성우리,산152-3,37.666093,129.011757,폐사체,,,POINT (129.011757 37.666093),강원도 강릉시
2579,2022-04-29,2022-05-04,강원도,홍천군,내촌면,광암리,산11-15,37.84666,128.073801,폐사체,,,POINT (128.073801 37.84666),강원도 홍천군
2580,2022-05-03,2022-05-04,충청북도,단양군,대강면,직티리,산42,36.892331,128.327229,폐사체,,,POINT (128.327229 36.892331),충청북도 단양군
2581,2022-05-03,2022-05-04,강원도,횡성군,우천면,하궁리,산44-3,37.506568,128.126845,폐사체,,,POINT (128.126845 37.506568),강원도 횡성군
2582,2022-05-03,2022-05-04,강원도,영월군,영월읍,삼옥리,산162,37.222062,128.484564,폐사체,,,POINT (128.484564 37.222062),강원도 영월군
2583,2022-04-28,2022-05-08,강원도,정선군,남면,문곡리,산293-2,37.26995,128.691535,폐사체,,,POINT (128.691535 37.26995),강원도 정선군
2584,2022-04-27,2022-05-08,강원도,정선군,남면,문곡리,산176,37.259008,128.735976,폐사체,,,POINT (128.735976 37.259008),강원도 정선군
2585,2022-04-27,2022-05-08,강원도,정선군,북평면,나전리,293,37.436974,128.615383,폐사체,,,POINT (128.615383 37.436974),강원도 정선군
2586,2022-04-28,2022-05-08,강원도,정선군,화암면,화암리,산270,37.366088,128.794833,폐사체,,,POINT (128.794833 37.366088),강원도 정선군
2587,2022-05-05,2022-05-08,충청북도,보은군,속리산면,만수리,산1-1,36.524051,127.881472,폐사체,,,POINT (127.881472 36.524051),충청북도 보은군
2588,2022-05-06,2022-05-08,강원도,화천군,화천읍,동촌리,산4-1,38.139196,127.805713,폐사체,,,POINT (127.805713 38.139196),강원도 화천군
2589,2022-05-06,2022-05-08,강원도,화천군,화천읍,동촌리,산4-1,38.139261,127.803204,폐사체,,,POINT (127.803204 38.139261),강원도 화천군
2590,2022-05-04,2022-05-08,강원도,홍천군,화촌면,풍천리,산77,37.84094,127.873085,폐사체,,,POINT (127.873085 37.84094),강원도 홍천군
2591,2002-05-08,2022-05-10,충청북도,충주시,살미면,공이리,산65-1,36.881338,128.024753,폐사체,,,POINT (128.024753 36.881338),충청북도 충주시
2592,2022-05-03,2022-05-10,강원도,강릉시,강동면,임곡리,831,37.641714,128.956203,폐사체,,,POINT (128.956203 37.641714),강원도 강릉시
2593,2022-05-08,2022-05-10,강원도,강릉시,강동면,임곡리,416-6,37.670071,128.965557,수렵개체,,,POINT (128.965557 37.670071),강원도 강릉시
2594,2022-05-09,2022-05-12,강원도,영월군,산솔면,직동리,375-5,37.177828,128.764012,폐사체,,,POINT (128.764012 37.177828),강원도 영월군
2595,2022-05-11,2022-05-12,강원도,횡성군,안흥면,지구리,산38,37.438921,128.212132,폐사체,,,POINT (128.212132 37.438921),강원도 횡성군
2596,2022-05-09,2022-05-12,경기도,가평군,가평읍,하색리,590,37.818456,127.488098,폐사체,,,POINT (127.488098 37.818456),경기도 가평군
2597,2022-05-09,2022-05-12,경기도,가평군,가평읍,하색리,599,37.819545,127.487171,폐사체,,,POINT (127.487171 37.819545),경기도 가평군
2598,2022-05-09,2022-05-12,충청북도,제천시,덕산면,월악리,산14-1,36.878622,128.113851,폐사체,,,POINT (128.113851 36.878622),충청북도 제천시
2599,2022-05-12,2022-05-13,충청북도,충주시,수안보면,고운리,산1,36.8705,128.019195,폐사체,,,POINT (128.019195 36.8705),충청북도 충주시
2600,2022-05-15,2022-05-16,충청북도,충주시,살미면,공이리,산65-1,36.884564,128.025719,폐사체,,,POINT (128.025719 36.884564),충청북도 충주시
2601,2022-05-16,2022-05-17,충청북도,충주시,산척면,명서리,산11-1,37.080386,128.030138,폐사체,,,POINT (128.030138 37.080386),충청북도 충주시
2602,2022-05-16,2022-05-18,충청북도,제천시,한수면,탄지리,산22-1,36.934977,128.105169,폐사체,,,POINT (128.105169 36.934977),충청북도 제천시
2603,2022-05-18,2022-05-19,강원도,횡성군,안흥면,지구리,산245-2,37.444694,128.208564,폐사체,,,POINT (128.208564 37.444694),강원도 횡성군
